UTC_Timestamp,x_ecef,y_ecef,z_ecef,x_eci,y_eci,z_eci,longitude,latitude,altitude,vx_eci,vy_eci,vz_eci,hora,minuto,segundo,dia,mes,year,ADM_status,EPS_status,HEATER_status,ADCS_status,PAYLOAD_status,ADM_resetS,EPS_resetS,ADCS_resetS,ADCS_resetH,COMMS_resetH,CDHS_reset,EPS_temperature,state_charge,battery_voltage,average_current,remaining_capacity,average_power,state_health,CH1_voltage,CH1_current,CH2_voltage,CH2_current,CH3_voltage,CH3_current,ADCS_current,COMMS_current,PAYLOAD_current,HEATER_current,fault_flags,communication_flags,transmission_flags_EPS,gyro_X,gyro_Y,gyro_Z,mag_X,mag_Y,mag_Z,ADC1_CH1,ADC1_CH2,ADC1_CH3,ADC1_CH4,ADC1_CH5,ADC1_CH6,ADC2_CH1,ADC2_CH2,ADC2_CH3,ADC2_CH4,ADC2_CH5,ADC2_CH6,BNO055_temperature,ADCS_temperature1,transmission_flags_ADCS,package_counter,camera_mode,picture_counter,CDHS_CYCLE_TIME,CDHS_WDT,ADM_SOC_LIMIT,ADCS_SOC_LIMIT,COMMS_SOC_LIMIT,PLD_SOC_LIMIT,HEATER_CYCLE_TIME,HEATER_EMON_TIME,HEATER_EMOFF_TIME,ADM_CYCLE_TIME,ADM_BURN_TIME,ADM_MAX_CYCLES,ADM_WAIT_TIME1,ADM_WAIT_TIME2,ADM_ENABLE,COMMS_CYCLE_TIME,PLD_CYCLE_TIME,PLD_OP_MODE,CAM_RESOLUTION,CAM_EXPOSURE,CAM_SAVE_TIME,PLD_ENABLE
03:02:14 - 12/11/2020,4227106.641203584,-1058883.1288329326,5196566.020839787,546.0720896789946,4324.6645638164,5195.483053527042,-14.063112654192688,50.19538228964936,416.32736977334787,-7.16752957034581,2.415444934604588,-1.253748148652898,11,59,12,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,9.31,100,4.17,-146.63,1081.13,-0.61486,82,0.0,1.22,4.14,136.24,4.14,1.22,0,73,0,0,16,31,31,-1.1765,-6.6667,13.7255,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15,385,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:02:54 - 12/11/2020,4351276.796334415,-797906.1632996866,5140551.25019976,258.9126110817807,4416.841481661986,5140.039557422515,-10.391050045520668,49.46406104233842,416.17359025613405,-7.188022065445688,2.1926301209058257,-1.5179576051238095,11,59,52,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,8.93,100,4.17,-146.63,1076.25,-0.61486,81,0.0,1.22,4.14,137.46,4.12,1.22,0,72,0,0,16,31,31,1.1765,-5.098,14.5098,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,389,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:03:04 - 12/11/2020,4381186.798507611,-732499.3975435885,5124900.415251846,187.01714472608526,4438.4858196704445,5124.5317463046,-9.491605779126997,49.261656294462355,416.1302552156309,-7.190879662957349,2.1361786949003116,-1.5835734610747512,12,0,2,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,8.93,100,4.17,-146.63,1076.25,-0.61486,81,0.0,1.22,4.14,136.24,4.14,1.22,0,73,0,0,16,31,31,1.9608,-5.098,14.5098,-69.5674,57.229,117.2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,390,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:03:24 - 12/11/2020,4439621.298489704,-601544.7391231514,5091635.9463929655,43.164142008400184,4480.074796664284,5091.553466244028,-7.716277554318916,48.83416516256223,416.03792040723937,-7.193802963681551,2.022543333899873,-1.7141265107470067,12,0,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,8.17,100,4.17,-146.63,1072.34,-0.61486,81,0.0,1.22,4.12,136.24,4.14,1.22,0,70,0,0,16,31,31,1.9608,-3.5294,15.2941,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,15,392,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:03:44 - 12/11/2020,4496184.233108522,-470452.7001657253,5055768.661767362,-100.71059905318114,4519.379978898345,5055.972400990232,-5.973337461675286,48.37722925943852,415.93824371099936,-7.193064766280437,1.907824480328862,-1.8438331759710773,12,0,42,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,8.17,100,4.17,-146.63,1069.4,-0.61486,81,0.0,1.22,4.12,136.24,4.14,1.22,0,73,0,0,16,31,31,1.1765,-2.7451,15.2941,-65.6397,52.5872,117.6852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,15,394,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:04:04 - 12/11/2020,4550847.370140083,-339283.7913107468,5017316.685047617,-244.5343111613845,4556.3815057926895,5017.806555626714,-4.263740458569903,47.89182353297859,415.83149399118406,-7.188695566489137,1.7921441761887944,-1.9726019213448729,12,1,2,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.17,-146.63,1065.49,-0.61486,81,0.0,1.22,4.12,137.46,4.14,1.22,0,69,0,0,16,31,31,-0.3922,-1.1765,15.2941,-66.0365,50.4448,117.5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,15,396,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:04:34 - 12/11/2020,4629219.355401976,-142520.33892009853,4954835.797136049,-460.013134100412,4607.523044368564,4955.754337606246,-1.7634151190726264,47.11250953309871,415.6587404236644,-7.1752229667250536,1.616929661413269,-2.1638448437699016,12,1,32,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.17,-146.63,1060.61,-0.61486,80,0.0,1.22,4.12,137.46,4.12,1.22,0,70,0,0,16,31,31,-2.7451,-1.1765,15.2941,-62.1088,45.4856,116.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,15,399,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:04:54 - 12/11/2020,4679013.356059712,-11426.625094072846,4910010.80999058,-603.3878989091818,4638.684875556848,4911.214568581685,-0.1399218255313843,46.560289636574964,415.53560138131024,-7.161654098009962,1.4991126466298006,-2.2899675000458184,12,1,52,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.16,-146.63,1058.65,-0.61486,80,0.0,1.22,4.12,137.46,4.14,1.22,0,71,0,0,16,31,31,-3.5294,-1.9608,15.2941,-59.649,47.985,117.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,15,401,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:05:14 - 12/11/2020,4726813.978923871,119530.29723000509,4862675.545196445,-746.4548212742462,4667.481754027233,4864.16391724338,1.4485702904355118,45.983097723961386,415.4064675935153,-7.1444541512654425,1.3804866896143764,-2.4149234071633754,12,2,12,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.42,100,4.16,-146.63,1056.7,-0.61486,80,0.0,1.22,4.12,136.24,4.12,1.22,0,70,0,0,16,31,31,-4.3137,-2.7451,14.5098,-56.7926,51.516,118.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,15,403,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:05:24 - 12/11/2020,4749959.1098054135,184938.8683958173,4838073.912141191,-817.85037777122,4680.988781800435,4839.704309699204,2.2296754358378856,45.685446795265115,415.33975920923706,-7.134496331477007,1.3208760737696819,-2.4769476211628723,12,2,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.42,100,4.16,-146.63,1055.72,-0.61486,80,0.0,1.22,4.12,137.46,4.14,1.22,0,68,0,0,16,31,31,-4.3137,-3.5294,14.5098,-56.1181,50.7622,117.6089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,15,404,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:05:44 - 12/11/2020,4794723.508729944,315577.3561861248,4787018.709173514,-960.3191866293571,4706.211085208141,4788.932528339693,3.76564136575885,45.07265620726435,415.20228246044553,-7.111819203263413,1.2012121299304177,-2.6000351714953562,12,2,42,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.42,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,137.46,4.12,1.22,0,68,0,0,16,31,31,-4.3137,-4.3137,13.7255,-56.7926,53.9361,118.8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,15,406,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:05:54 - 12/11/2020,4816337.0646081045,380792.7037217405,4760571.4378902875,-1031.3747750151772,4717.9232833833075,4762.6266129164915,4.520556559877803,44.757757980015505,415.1316049875002,-7.099130405557073,1.1411740567800828,-2.6610832508295683,12,2,52,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,6.67,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,137.46,4.12,1.22,0,73,0,0,16,31,31,-4.3137,-5.8824,13.7255,-60.9979,58.5382,118.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,15,407,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:06:04 - 12/11/2020,4837434.207521907,445928.3077735955,4733515.6968586575,-1102.2986596989476,4729.033985154422,4735.711962341813,5.266801444173236,44.437354067470636,415.0596976470528,-7.085541449970105,1.0809680647678286,-2.721803411077347,12,3,2,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,6.67,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,138.69,4.11,1.22,0,71,0,0,16,31,31,-2.7451,-5.8824,13.7255,-57.467,58.5382,119.6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,15,408,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:06:14 - 12/11/2020,4858012.214229293,510976.9166695447,4705854.828049732,-1173.081993568877,4739.541911110143,4708.191919274213,6.0044240897830825,44.11156234718661,414.9866079856055,-7.071037074317165,1.0205941506413143,-2.782180395726943,12,3,12,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,6.67,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,137.46,4.11,1.22,0,74,0,0,16,31,31,-2.7451,-6.6667,13.7255,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-2,15,409,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:06:34 - 12/11/2020,4897599.925304511,640783.4272695553,4648731.764478995,-1314.1913765063905,4758.7439363359435,4651.349552395809,7.4540223129818965,43.444284035815606,414.83707666883527,-7.039312557665408,0.8995256405109667,-2.9018285473108802,12,3,32,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,6.67,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,137.46,4.12,1.22,0,74,0,0,16,31,31,-1.1765,-6.6667,13.7255,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-2,15,411,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:07:24 - 12/11/2020,4987298.0778211905,963254.2093808788,4495590.464949294,-1663.8764000132685,4796.114436288089,4498.903889040586,10.93158956837503,41.68987042083919,414.4460528313657,-6.944377877647648,0.5949073534102657,-3.1943940853814508,12,4,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,6.29,0,3.6,0.0,0.0,0.0,0,0.0,1.22,4.12,137.46,4.12,1.22,0,66,0,0,16,31,31,1.1765,-5.098,14.5098,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-3,15,416,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:07:44 - 12/11/2020,5019416.89561025,1091268.7820583282,4430282.417992722,-1802.3278087480405,4806.788521614172,4433.8712560464455,12.265767735459608,40.95593001826767,414.2838608175134,-6.900188140397453,0.4724490281106314,-3.3086122231798676,12,4,42,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.91,100,4.16,-146.63,1037.15,-0.61486,79,0.0,1.22,4.12,137.46,4.12,1.22,0,70,0,0,16,31,31,1.1765,-3.5294,15.2941,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-3,15,418,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:08:24 - 12/11/2020,5077107.170050206,1345305.1947292993,4292903.3712083055,-2076.402815226967,4820.7783025259705,4297.037434071282,14.840875172069186,39.437492896021496,413.9519465932306,-6.801265643236977,0.2268902764497897,-3.5319310178926915,12,5,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.91,100,4.15,-146.63,1030.3,-0.61486,78,0.0,1.22,4.12,137.46,4.12,1.22,0,73,0,0,16,31,31,-0.3922,-1.9608,15.2941,-65.2033,48.9769,118.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-3,15,422,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:08:34 - 12/11/2020,5090153.360733899,1408356.7060726779,4257175.113123871,-2144.281367645399,4822.739940929361,4261.444191315732,15.465838739257174,39.047929318236235,413.8677242035717,-6.774356972965402,0.16538588073387941,-3.5866643762722425,12,5,32,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.16,100,4.15,-146.63,1028.35,-0.61486,78,0.0,1.22,4.12,137.46,4.12,1.22,0,70,0,0,16,31,31,-1.1765,-1.9608,15.2941,-66.5919,48.9769,118.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-3,15,423,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:24:54 - 12/11/2020,3620830.4612339223,5664359.22698017,-949894.939991366,-6323.0259753393875,2288.7687081105537,-937.3150555733386,57.41205076466146,-8.092623097647746,411.8106426970726,-0.8645581460008425,-4.797905698229835,-5.914003505961436,12,21,52,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.16,100,4.22,174.73,1040.08,0.68548,79,4.25,289.59,4.2,134.41,4.21,1.22,0,65,0,0,16,31,31,0.3922,-4.3137,15.2941,-68.2979,55.6817,126.3066,0.09,0.01,1.04,0.83,0.12,0.0,0.1,0.03,0.88,0.93,0.1,0.0,-4,-3,15,521,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:25:14 - 12/11/2020,3538353.23184825,5695466.316501705,-1067956.0150519325,-6338.703604174884,2192.2348258640413,-1055.3450019216573,58.14905767740525,-9.106098970576175,412.00493315681723,-0.7030986526943832,-4.855077495503471,-5.888508935723047,12,22,12,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.16,100,4.22,151.52,1044.97,0.63563,79,4.25,293.26,4.21,134.41,4.21,1.22,0,67,0,0,16,31,31,-0.3922,-3.5294,15.2941,-65.1637,51.397,122.6444,0.04,0.21,1.51,0.14,0.1,0.04,0.05,0.13,1.49,0.16,0.08,0.06,-4,-3,15,523,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:25:44 - 12/11/2020,3411441.721531973,5737155.895388537,-1244004.5233203766,-6356.156479128202,2045.3532219666604,-1231.3589111721915,59.26333298761026,-10.622575232986922,412.31453652451097,-0.46025965192948287,-4.93610491264951,-5.844639641276724,12,22,42,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.91,100,4.21,106.3,1042.03,0.44453,79,4.23,202.22,4.2,134.41,4.2,1.22,0,69,0,0,16,31,31,-1.9608,-2.7451,15.2941,0.0198,0.0198,0.0381,0.18,0.06,0.0,1.37,0.18,0.0,0.13,0.06,0.05,1.36,0.13,0.0,-4,-3,15,526,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:26:04 - 12/11/2020,3324755.054240265,5761621.856187174,-1360587.4773718736,-6363.741015460452,1946.1177685403761,-1347.9268545128164,60.01282152369178,-11.630733602312452,412.5326533652851,-0.2981423778542223,-4.987020495690364,-5.8116595859349065,12,23,2,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,5.91,100,4.22,161.29,1048.88,0.6771699999999999,79,4.25,278.59,4.21,134.41,4.21,1.22,0,74,0,0,16,31,31,-2.7451,-1.9608,15.2941,-65.1637,51.4366,122.2629,0.09,0.01,1.18,0.66,0.1,0.04,0.1,0.01,1.09,0.72,0.08,0.08,-4,-3,15,528,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:44:13 - 12/11/2020,-2634214.4744396987,3321604.4589990247,-5305059.689955201,-2384.710496574785,-3512.2034131798605,-5300.319195024679,128.41634545600306,-51.54690297739103,425.7987008908875,6.657816936935882,-3.7457844220980614,-0.512597509708038,12,41,12,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.27,197.95,1098.73,0.84335,82,4.29,266.98,4.25,133.19,4.27,1.22,0,71,0,0,16,31,31,-1.9608,-0.3922,15.2941,0.0198,0.0198,0.0381,0.35,0.06,0.13,0.53,0.41,1.15,0.32,0.06,0.12,0.49,0.35,1.15,8,8,15,637,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:44:33 - 12/11/2020,-2740385.0862771687,3220336.007004791,-5313695.363759058,-2250.96050577933,-3586.2211683576443,-5309.220996322494,130.39653619400445,-51.66372919507373,425.828890442376,6.716656982425789,-3.6556857651031938,-0.3775590769767701,12,41,32,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.27,153.96,1098.73,0.7561100000000001,82,4.3,315.86,4.25,133.19,4.27,1.22,0,68,0,0,16,31,31,-3.5294,-1.9608,15.2941,-57.1496,47.9057,99.3744,0.06,0.05,0.31,0.44,0.41,1.23,0.08,0.06,0.27,0.44,0.35,1.23,8,8,15,639,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:45:03 - 12/11/2020,-2897586.0191605617,3065973.884654845,-5321576.070153431,-2048.2142454982254,-3693.823207265234,-5317.505129418851,133.38261854185532,-51.770686279411066,425.8486189793013,6.798522251251249,-3.517088814069068,-0.17465832631624187,12,42,2,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.28,234.6,1088.95,1.00122,82,4.3,354.96,4.27,131.96,4.29,1.22,0,73,0,0,16,31,31,-2.7451,-5.098,14.5098,-60.3235,61.0773,107.3091,0.93,0.06,0.14,0.23,0.44,0.85,0.84,0.06,0.14,0.23,0.36,0.87,8,9,15,642,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:45:23 - 12/11/2020,-3000944.788919348,2961497.3181043332,-5323444.103725274,-1911.7360598945504,-3763.221763447986,-5319.644737766651,135.37906290300361,-51.79616833858611,425.84467591922356,6.848785031071365,-3.4224729511614354,-0.03927690653176425,12,42,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.27,146.63,1089.93,0.6273200000000001,82,4.3,298.14,4.25,133.19,4.27,1.22,0,74,0,0,16,31,31,-1.1765,-5.8824,14.5098,-67.425,64.6082,108.1483,0.49,0.08,0.27,0.7,0.41,0.89,0.49,0.09,0.26,0.71,0.35,0.91,9,9,15,644,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:45:43 - 12/11/2020,-3103093.157552502,2855823.5187701364,-5322602.199569259,-1774.28748339471,-3830.710159381332,-5319.076337754994,137.37616738163936,-51.78488976573115,425.82704140755163,6.895552815499629,-3.3261173844707406,0.09611959023828556,12,42,42,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.27,161.29,1090.91,0.68548,82,4.3,323.19,4.27,133.19,4.27,1.22,0,71,0,0,16,31,31,1.1765,-5.098,14.5098,-73.8918,61.0773,103.6469,0.03,0.17,0.36,0.67,0.41,1.01,0.04,0.18,0.38,0.67,0.35,1.04,9,9,15,646,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:45:53 - 12/11/2020,-3153698.251064895,2802553.310594816,-5321165.09873239,-1705.2212084298783,-3863.727191732048,-5317.776655017771,138.37391106666385,-51.7654712386364,425.8130933386348,6.917631806754358,-3.2772834023880417,0.16382157888258264,12,42,52,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,7.8,100,4.29,239.49,1100.68,1.02199,83,4.3,304.86,4.27,133.19,4.27,1.22,0,74,0,0,16,31,31,1.9608,-4.3137,14.5098,-71.7098,57.9034,107.6905,0.89,0.23,0.13,0.13,0.53,0.92,0.83,0.22,0.13,0.13,0.45,0.89,9,9,15,647,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:47:23 - 12/11/2020,-3594008.0639904565,2311254.3117492055,-5277805.796509306,-1074.945822885018,-4138.333787333345,-5275.671468463702,147.25551858386578,-51.18189735134405,425.5348261986552,7.076539643456981,-2.819877490150618,0.7710690470819435,12,44,22,14,6,0,15,83,150,83,83,0,0,0,0,0,19350,8.17,100,4.28,207.72,1097.75,0.8849,83,4.3,354.96,4.27,131.96,4.29,1.22,0,66,0,0,16,31,31,-3.5294,-1.9608,14.5098,-56.4752,52.5872,107.1565,0.93,0.05,0.19,0.28,0.54,0.88,0.88,0.05,0.19,0.28,0.47,0.87,10,10,15,656,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:15:37 - 12/11/2020,-3567466.6987553695,-5237446.675386818,2424926.922357965,6266.153391613049,-976.369638535995,2412.4595178758227,-124.26058398420018,21.060874305794997,409.73160159409605,-1.2342122003144733,5.349586060048694,5.3534370230474835,13,12,36,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1152.49,-0.62317,87,0.0,1.22,4.18,134.41,4.2,1.22,0,71,0,0,16,31,31,-4.3137,-1.9608,14.5098,-55.2453,48.4215,124.6281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,105,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:15:47 - 12/11/2020,-3517401.797381314,-5246247.296577385,2478280.2152419593,6253.411709342727,-922.8124761392987,2465.8382240517008,-123.8402930996002,21.546509411056544,409.7918331773914,-1.3141157697514667,5.361726912321214,5.3222231292952005,13,12,46,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1152.49,-0.62317,87,0.0,1.22,4.18,136.24,4.2,1.22,0,65,0,0,16,31,31,-4.3137,-2.7451,14.5098,-56.9512,47.3503,124.6281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,106,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:15:57 - 12/11/2020,-3466902.1137759034,-5254454.27039147,2531316.20729487,6239.871672352091,-869.1374639612665,2518.9011945655084,-123.41692848670039,22.030829479098987,409.85402119679657,-1.3938666451452029,5.37318119584188,5.290292220784155,13,12,56,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1152.49,-0.62317,87,0.0,1.22,4.18,134.41,4.2,1.22,0,75,0,0,16,31,31,-5.098,-2.7451,14.5098,-56.6735,50.9606,124.5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,107,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:16:07 - 12/11/2020,-3415973.002599666,-5262067.222412222,2584028.324121221,6225.534946901868,-815.35134866667,2571.6418978050674,-122.99039961604969,22.513795275904148,409.918117360766,-1.4734495737296027,5.383918400639143,5.257712960486471,13,13,6,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1152.49,-0.62317,87,0.0,1.22,4.18,134.41,4.2,1.22,0,74,0,0,16,31,31,-5.098,-3.5294,13.7255,-54.1344,51.2779,124.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,108,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:16:17 - 12/11/2020,-3364620.488368834,-5269085.755277962,2636409.3976304685,6210.403535062064,-761.4612889054537,2624.0531384416095,-122.56061996854561,22.995360953465823,409.98407176061534,-1.5528187864861909,5.3939995612950495,5.224454835192759,13,13,16,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1151.52,-0.62317,87,0.0,1.22,4.18,134.41,4.2,1.22,0,68,0,0,16,31,31,-5.098,-4.3137,13.7255,-54.8486,50.8812,124.7044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,109,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:16:27 - 12/11/2020,-3312850.035083282,-5275509.632596611,2688452.9394096094,6194.479286293107,-707.4740770475188,2676.1284078825074,-122.1274967204097,23.475485682536764,410.05183444608844,-1.6320047974560323,5.403348387567509,5.190517843333845,13,13,26,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1150.54,-0.62317,87,0.0,1.22,4.18,134.41,4.2,1.22,0,71,0,0,16,31,31,-5.098,-4.3137,13.7255,-57.348,51.9921,125.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,110,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
04:16:37 - 12/11/2020,-3260667.1529447553,-5281338.676095106,2740152.499244682,6177.764187414227,-653.3962917830435,2727.8612738934985,-121.69093581851732,23.954127770449432,410.1213547128104,-1.7109923579321065,5.412041175101887,5.155940132545017,13,13,36,14,6,0,15,83,150,83,83,0,0,0,0,0,19351,16.47,100,4.21,-146.63,1150.54,-0.61901,87,0.0,1.22,4.18,136.24,4.2,1.22,0,75,0,0,16,31,31,-4.3137,-5.098,13.7255,-55.1659,51.635,125.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,15,111,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
